DOJ Extended,Duration to accept offer,Notice period,Offered band,Percent difference CTC,Joining Bonus,Candidate relocate actual,Candidate Source,Rex in Yrs,LOB,Status
0,26,60,2,0.0,0,0,1,5,7,0
1,20,30,1,11.43,0,0,1,4,2,0
0,8,30,1,0.0,0,0,1,3,2,0
1,34,30,1,38.47,0,0,1,3,2,0
1,10,0,1,11.77,0,0,0,3,3,0
0,22,30,1,0.0,0,0,1,3,2,0
0,4,60,1,0.0,0,0,1,2,1,0
1,60,60,1,0.0,0,0,1,4,1,0
0,3,30,1,0.0,0,0,1,4,1,0
1,41,45,1,10.0,0,0,1,7,3,0
0,4,30,1,0.0,0,0,1,2,4,0
0,1,30,1,13.33,0,0,2,5,4,0
1,43,30,1,2.5,0,0,1,3,5,0
0,5,60,1,0.0,0,0,1,5,2,1
1,2,30,1,28.85,0,0,2,1,4,0
0,12,45,1,10.0,0,0,0,3,4,1
1,9,30,2,4.06,1,1,0,5,0,0
0,35,30,2,0.0,0,0,1,7,0,0
1,69,60,1,15.21,0,0,1,3,5,0
1,18,45,1,20.0,0,1,0,3,4,0
0,7,30,2,133.34,0,0,1,7,7,0
1,24,30,1,0.0,1,1,0,5,0,0
1,61,30,1,13.59,1,0,0,4,0,1
0,0,60,1,4.69,0,1,0,6,0,0
0,51,60,1,0.0,0,0,1,3,1,0
0,4,30,1,0.0,0,0,1,4,2,1
1,23,30,1,16.13,0,1,0,7,0,0
0,6,30,1,13.16,0,0,0,3,2,0
0,36,30,1,13.89,0,0,0,4,2,1
1,20,30,1,4.9,0,0,1,3,4,0
0,0,60,2,0.0,0,0,1,4,7,0
1,6,30,1,2.38,0,0,1,2,5,0
0,23,30,1,15.39,0,1,2,1,0,0
1,46,30,1,0.0,0,1,0,3,0,0
0,11,60,1,25.33,0,0,0,4,1,1
0,10,30,1,0.0,0,0,1,4,2,0
0,1,30,1,42.17,0,0,1,6,1,1
0,6,30,1,0.0,0,0,1,6,4,1
0,10,30,1,0.0,0,0,0,4,6,1
1,64,60,2,0.0,0,0,0,5,3,1
0,38,30,1,18.35,0,0,0,4,0,0
1,4,30,1,0.0,0,0,1,2,2,0
1,28,60,1,6.52,0,0,0,5,3,0
0,21,60,1,10.0,0,0,0,4,2,0
0,5,30,1,0.0,0,1,1,3,2,0
1,9,30,1,6.66,1,0,1,4,2,0
1,21,30,1,0.0,1,1,1,6,0,0
0,2,30,1,5.47,0,0,1,4,2,0
1,42,30,2,0.0,0,0,2,6,2,0
0,17,30,1,8.93,0,0,0,3,2,0
0,1,60,1,0.0,0,0,1,4,0,1
1,29,30,1,3.77,0,0,0,4,3,0
1,36,30,1,0.0,0,0,2,4,7,0
1,51,60,2,33.02,0,0,0,9,7,0
1,1,30,1,18.0,0,0,0,2,7,0
1,79,45,1,0.0,0,1,1,3,4,0
0,42,60,1,0.0,0,0,1,3,5,0
0,7,90,2,31.13,1,1,0,8,0,0
0,31,30,1,16.13,0,1,1,4,3,0
0,0,0,1,12.5,0,0,2,1,7,0
1,17,30,2,0.0,0,1,1,6,7,0
1,66,60,1,15.39,0,0,1,4,4,0
0,5,45,1,59.52,0,0,1,3,4,0
1,4,45,2,0.0,0,0,2,13,5,0
1,6,45,2,0.0,0,0,0,5,4,1
1,33,30,1,15.0,0,0,0,2,7,0
0,6,30,1,20.63,1,0,0,4,0,0
0,0,30,1,5.0,0,0,0,4,0,0
0,38,30,1,0.0,0,0,1,3,1,0
1,40,30,1,18.52,0,1,0,4,4,0
1,59,60,2,0.0,0,0,1,12,1,0
0,20,30,1,12.5,0,0,1,3,2,0
1,39,60,2,17.39,0,1,2,6,5,0
0,8,30,2,0.0,0,0,0,2,7,0
0,5,30,1,10.77,0,0,1,4,2,0
1,6,30,1,0.0,0,1,1,4,5,0
0,31,30,1,0.0,0,0,0,3,3,1
1,1,30,3,0.0,0,0,1,13,3,0
0,28,45,1,9.43,0,0,1,4,5,1
1,0,30,2,6.67,0,1,0,5,3,0
0,5,60,1,33.33,0,1,1,3,4,0
0,26,30,1,0.0,0,1,0,3,4,0
0,7,30,1,0.0,0,0,1,7,5,1
0,6,60,1,0.0,0,0,1,3,1,0
0,6,60,2,0.0,0,0,1,5,1,0
0,46,30,1,0.0,0,0,1,2,1,0
0,57,30,2,0.0,0,0,1,6,1,0
0,0,30,2,0.0,0,0,2,1,7,0
0,62,60,2,1.44,0,0,1,5,5,0
0,1,90,2,14.7,0,0,0,2,7,0
1,30,30,1,5.56,0,0,1,3,1,1
1,8,30,2,0.0,0,0,2,5,7,0
1,34,60,1,10.53,0,0,1,3,5,0
1,65,60,2,14.28,0,0,1,2,7,0
1,5,60,2,40.0,0,0,1,3,7,0
0,7,30,1,20.0,0,0,1,4,7,0
0,1,30,1,0.0,0,0,1,5,4,0
1,60,60,1,15.97,1,0,1,3,4,0
0,4,60,1,0.0,0,0,1,4,4,0
0,18,30,1,25.0,0,1,0,4,7,0
1,71,30,1,0.0,0,0,1,3,2,0
1,1,60,1,4.76,0,0,1,4,6,0
0,14,30,1,10.0,0,0,0,4,4,0
0,19,30,1,25.0,0,0,1,1,7,0
1,44,30,2,0.0,0,0,1,4,7,0
0,0,30,1,86.67,0,1,0,2,7,0
1,29,30,1,18.0,0,1,0,2,7,0
0,36,45,1,25.0,0,1,0,1,7,0
0,79,75,1,47.8,0,1,0,4,4,0
0,10,30,2,8.43,0,0,0,5,4,0
0,39,30,1,23.33,0,1,0,3,7,0
0,0,30,1,0.0,0,0,2,1,7,0
1,101,90,1,8.92,1,1,0,5,4,0
0,5,30,2,0.01,0,0,2,1,7,0
0,2,30,1,6.67,0,1,0,3,4,0
1,2,30,1,4.12,0,0,1,3,6,0
0,1,30,1,0.0,0,1,0,3,4,0
1,0,60,1,47.15,0,1,0,4,4,0
0,4,30,1,0.0,0,1,2,5,7,0
1,48,30,1,0.0,0,0,0,3,4,1
0,31,30,1,0.0,0,1,0,3,4,0
1,17,30,1,23.14,0,0,1,3,4,0
0,5,30,1,14.29,0,1,0,3,4,0
0,16,30,1,11.91,0,1,0,3,4,0
0,6,30,1,16.44,0,1,0,3,4,0
1,42,30,2,0.0,0,0,2,7,1,0
1,58,60,1,10.0,0,0,0,4,2,0
0,0,30,2,0.0,0,0,0,3,7,1
1,37,30,1,16.67,0,0,0,3,2,0
1,60,30,1,27.4,0,0,1,6,0,1
0,10,30,1,0.0,0,1,1,3,4,0
1,18,30,1,33.34,0,0,0,2,7,0
0,41,30,1,18.34,0,0,1,4,6,1
1,6,30,1,23.34,0,1,0,4,4,0
0,7,30,1,7.14,0,0,1,3,4,0
0,12,30,1,0.0,0,1,0,3,4,0
0,20,30,1,0.0,1,1,2,4,0,0
1,50,60,2,0.0,1,0,0,5,4,0
0,14,30,1,34.55,0,0,1,4,4,1
0,35,30,1,16.67,0,1,2,2,4,0
1,0,60,1,0.0,0,1,1,3,2,0
1,3,30,1,11.91,0,1,1,3,2,0
1,3,30,3,2.1,0,0,0,9,4,0
0,2,30,2,10.1,0,0,1,6,4,1
1,3,30,2,11.57,0,1,1,5,4,0
0,31,30,1,14.29,0,1,0,1,4,0
0,1,30,2,27.0,0,0,1,3,7,0
1,65,30,1,0.0,1,1,0,3,4,0
1,22,30,1,0.0,1,0,1,3,5,0
1,2,60,1,0.0,0,0,1,4,3,1
1,63,60,1,23.34,1,1,0,2,4,0
1,15,30,1,18.09,0,0,1,3,4,1
1,46,45,2,0.0,0,0,1,6,7,0
1,4,30,1,21.43,0,0,1,3,4,0
0,1,30,2,9.26,0,1,2,4,7,0
1,21,30,3,0.0,0,1,2,9,5,0
1,2,60,1,14.29,0,1,1,3,4,0
1,46,45,1,35.72,0,1,1,3,4,0
0,1,60,1,0.0,0,0,0,4,1,1
0,1,0,2,125.0,0,0,1,8,7,0
1,26,30,1,8.33,1,0,1,6,0,1
0,3,60,1,16.67,0,1,0,3,5,0
1,41,30,1,0.0,0,1,0,3,5,0
1,2,30,1,133.34,0,0,1,2,7,0
1,57,30,1,14.0,1,0,1,4,4,0
1,40,60,3,2.11,0,0,1,11,7,0
1,24,45,1,0.0,0,0,0,4,5,1
1,36,60,2,20.27,1,1,1,6,4,0
1,7,30,1,1.92,0,0,1,4,2,0
1,38,60,1,8.1,0,0,1,3,5,0
0,7,60,1,7.14,0,0,0,3,1,0
1,6,60,2,0.0,0,0,2,5,3,1
1,50,60,2,11.11,0,0,2,10,3,0
1,4,90,1,0.0,0,1,0,3,5,0
1,35,30,1,14.7,0,0,0,3,4,0
1,2,30,2,13.34,0,0,0,8,5,1
1,65,60,1,19.24,0,0,0,5,0,0
0,3,60,1,17.19,0,1,0,3,5,0
1,7,30,2,4.16,1,0,1,8,3,1
0,4,60,2,54.35,0,0,0,4,7,1
1,16,45,1,9.26,0,0,1,4,0,0
1,36,60,1,14.0,0,1,1,3,0,0
0,2,60,3,13.89,0,0,1,6,7,0
1,14,30,1,33.34,0,0,1,1,7,0
0,6,30,2,0.0,0,0,1,3,7,0
0,2,30,1,7.95,1,1,1,4,0,0
0,1,0,1,25.0,0,0,0,3,7,0
0,16,30,1,25.0,0,0,1,3,2,0
1,15,90,1,22.23,1,1,1,5,0,0
1,68,60,1,4.65,1,0,1,5,6,0
0,41,90,1,4.45,0,1,1,4,0,0
0,10,90,1,0.0,0,0,1,3,1,0
1,64,60,1,0.0,0,0,1,4,1,1
1,72,90,2,0.0,0,0,1,3,7,0
0,7,30,2,12.21,0,0,1,9,7,0
1,54,30,1,0.0,0,0,1,3,1,0
1,46,30,1,0.0,0,0,1,3,1,0
0,32,30,1,0.0,0,0,1,3,1,0
1,70,30,1,12.66,0,0,1,3,1,0
0,4,60,2,7.69,0,1,0,10,7,0
0,5,45,2,0.0,0,0,1,7,7,0
1,45,60,1,0.0,0,0,2,3,5,0
1,61,60,1,0.0,0,0,1,3,5,0
1,10,30,1,20.0,0,0,0,3,2,0
1,35,30,1,35.0,0,0,0,3,2,0
1,39,30,1,0.0,0,0,2,4,1,0
1,7,60,2,11.68,0,0,1,6,1,1
1,16,60,1,11.11,0,0,2,1,2,0
1,49,30,2,78.87,0,1,1,4,7,0
1,14,30,2,0.0,0,0,1,6,7,0
0,27,30,1,0.0,0,0,1,3,1,0
0,33,30,1,0.0,0,0,1,3,1,0
0,1,30,1,0.0,0,0,1,3,1,0
0,32,30,1,0.0,0,0,1,3,1,0
0,3,60,1,6.14,1,0,1,3,1,0
0,4,90,1,11.12,0,0,1,3,1,1
0,32,30,1,0.0,0,0,1,3,1,0
1,53,30,1,0.0,0,0,1,3,1,0
0,1,30,1,0.0,0,0,1,3,1,1
0,1,30,1,0.0,0,0,1,3,1,1
0,32,30,1,0.0,0,0,1,3,1,0
0,2,60,1,0.0,0,0,1,3,1,0
1,29,30,1,0.0,0,0,1,3,1,1
1,23,30,2,0.0,0,0,0,6,4,0
1,2,60,1,12.5,1,0,0,4,3,0
1,70,30,1,10.72,0,0,0,5,2,0
1,4,45,1,23.81,0,0,0,3,2,1
1,17,60,2,6.51,0,1,1,3,7,0
1,56,30,1,0.0,0,0,0,3,2,0
0,7,90,1,0.0,0,0,1,4,1,1
1,34,30,1,0.0,0,0,1,4,1,1
1,47,30,1,0.0,0,0,1,3,1,0
1,58,30,1,0.0,0,0,1,3,1,1
1,43,30,1,9.09,0,0,1,3,1,0
1,53,30,1,0.0,0,0,1,5,1,1
0,4,60,2,0.0,0,0,1,5,1,1
1,26,30,1,0.0,0,0,1,3,1,0
1,63,60,2,0.0,0,0,1,6,1,1
1,63,60,2,0.0,0,0,1,6,1,1
0,55,60,2,0.0,0,0,1,6,1,0
1,70,60,2,0.0,0,0,1,7,1,0
1,30,60,2,32.4,1,0,0,6,4,0
1,4,30,2,0.0,1,0,2,7,4,1
1,42,30,1,0.0,0,0,1,3,1,0
1,25,30,1,0.0,0,0,1,3,4,1
0,14,30,1,10.29,0,0,0,3,4,0
1,37,90,1,26.67,0,0,1,3,4,0
1,1,30,2,15.62,0,0,1,7,4,0
0,2,30,1,38.46,0,0,1,2,4,0
1,8,30,1,50.0,0,0,2,3,7,1
1,5,30,1,60.4,0,0,1,3,7,0
0,1,0,1,0.0,0,0,1,2,7,0
0,5,30,2,0.0,0,0,2,2,7,0
0,8,30,1,10.0,0,0,0,3,1,1
0,7,90,2,0.0,0,0,0,7,1,0
0,4,90,1,0.0,0,0,1,3,1,0
0,39,60,1,0.0,0,0,1,2,1,0
0,5,90,1,12.79,0,0,1,3,1,1
0,1,30,1,0.0,0,0,1,4,1,0
0,33,60,2,0.0,0,0,1,8,1,0
0,2,30,1,0.0,0,0,1,2,1,0
0,6,90,1,0.0,0,0,1,3,1,0
0,2,0,2,25.45,0,0,0,6,5,0
0,25,60,1,50.0,0,0,2,2,7,1
0,0,30,1,18.0,0,0,2,3,7,0
0,0,30,2,11.11,0,0,1,6,0,0
1,6,30,1,26.47,1,1,2,3,4,0
0,5,30,2,12.5,0,0,0,7,4,0
1,32,30,1,17.73,0,0,0,1,7,0
0,9,30,1,31.84,0,0,0,4,4,0
1,39,30,1,75.0,0,0,1,2,7,0
0,4,30,2,0.65,0,0,1,3,7,0
1,2,0,2,0.0,0,0,1,7,7,0
0,38,30,1,27.78,0,1,1,3,4,0
0,5,30,1,11.11,0,1,1,4,0,0
0,34,30,1,20.83,0,1,1,3,4,0
0,20,60,1,10.42,0,1,1,4,0,0
1,15,30,1,4.47,0,0,1,6,4,1
1,29,30,1,12.2,0,0,2,3,1,0
0,1,60,1,2.06,1,1,2,3,0,0
1,13,90,2,0.0,0,0,2,6,3,1
1,5,60,2,0.0,0,0,2,8,1,0
1,38,30,1,10.0,0,1,1,4,0,0
0,35,30,1,35.55,1,0,0,3,4,0
1,34,30,2,5.45,0,0,2,5,7,0
0,9,30,2,0.0,0,0,1,4,7,0
0,32,30,2,0.0,0,0,1,5,7,0
0,14,30,2,0.0,0,1,1,6,5,0
1,25,30,2,0.0,0,0,2,10,3,0
0,21,30,1,12.07,0,0,1,4,0,0
1,13,30,1,0.0,0,1,2,2,4,0
1,64,60,2,50.0,0,0,0,4,7,1
1,2,90,1,0.0,0,1,0,3,5,0
1,20,30,1,21.43,0,1,1,2,4,0
0,1,45,1,17.73,0,0,2,1,7,0
0,5,60,1,4.54,0,0,0,4,1,1
1,3,30,1,11.79,0,1,1,4,4,0
1,5,45,2,17.0,0,0,0,3,7,0
0,0,60,1,0.0,0,0,0,3,1,0
1,46,30,1,25.0,0,0,1,4,4,0
1,7,30,1,2.86,0,0,2,3,2,0
1,17,90,1,9.62,0,0,1,3,3,1
1,4,30,1,0.0,0,0,2,3,4,1
1,2,0,1,0.0,0,1,0,6,5,0
0,11,30,1,27.77,0,0,2,2,2,0
1,48,30,1,28.57,0,0,2,2,2,0
1,35,45,1,66.67,0,0,0,2,7,0
0,54,60,1,31.25,0,0,1,4,0,0
1,19,30,3,8.69,0,0,1,12,4,0
0,3,30,2,0.0,0,0,1,6,7,0
1,61,60,2,0.0,0,0,2,7,7,0
0,2,30,1,20.0,0,0,2,6,7,0
0,3,45,1,0.0,0,0,2,2,4,0
0,7,45,1,10.87,0,0,2,3,1,1
1,9,45,1,0.0,1,0,0,4,5,0
1,13,90,1,22.22,0,0,1,4,0,0
0,12,30,2,0.0,0,0,1,8,5,0
0,2,45,1,32.61,0,0,1,4,0,0
0,9,30,2,0.0,0,0,2,7,3,0
1,71,90,1,23.92,0,0,1,3,0,0
0,2,90,2,19.54,0,0,2,6,4,1
1,5,30,2,40.0,0,0,1,3,7,1
1,50,30,1,16.67,0,1,0,3,4,0
0,20,30,2,0.0,0,0,1,6,0,1
1,5,60,1,60.0,0,0,2,2,2,1
1,29,30,1,10.86,0,0,2,4,2,1
0,27,30,1,0.0,0,1,0,4,0,0
1,32,30,1,11.11,0,0,1,3,4,0
1,31,45,1,26.23,0,1,1,4,3,0
0,3,45,1,16.67,0,0,0,7,4,0
0,27,90,3,0.0,1,0,1,11,4,0
0,26,30,1,0.0,0,0,0,4,2,1
1,42,30,1,0.0,0,0,1,4,1,0
0,2,30,1,21.37,0,0,1,4,4,0
0,56,30,1,0.0,1,0,0,5,4,0
1,14,45,2,27.5,1,0,0,7,4,0
1,5,30,2,7.06,1,0,1,6,5,0
1,6,30,1,15.72,0,0,2,2,2,0
1,12,60,1,37.88,0,0,0,3,4,1
1,15,30,1,21.43,0,0,0,3,2,0
1,57,30,2,6.59,1,0,1,8,7,1
1,7,0,2,0.0,0,0,2,13,7,0
1,69,30,1,30.56,0,0,2,2,2,0
0,1,45,3,0.0,0,0,2,5,7,0
1,71,60,1,0.0,0,1,1,4,0,0
1,0,45,1,0.0,0,0,1,3,7,0
0,29,60,2,4.28,0,0,2,5,7,0
0,21,45,2,0.0,1,1,0,6,5,0
0,18,60,2,16.67,0,0,2,5,7,0
0,8,60,1,25.67,0,0,0,3,1,0
0,3,30,1,0.0,0,0,0,3,2,0
1,63,60,1,0.0,0,0,1,3,5,1
0,7,60,1,51.62,0,0,0,4,4,1
1,3,30,1,1.93,0,0,1,3,2,1
0,1,30,1,11.11,0,0,1,5,4,0
1,8,30,2,4.35,1,0,1,6,4,1
1,6,45,1,17.95,0,1,1,3,4,0
1,9,60,1,20.83,0,0,2,2,2,1
1,5,30,1,92.03,0,1,0,3,4,0
0,2,30,1,6.35,0,1,0,4,4,0
1,2,60,1,11.25,0,0,0,3,4,1
0,1,30,1,10.0,0,1,1,3,4,0
0,0,90,1,4.6,1,0,1,3,0,0
1,28,60,1,12.41,1,0,1,3,4,0
1,5,60,1,0.0,0,1,1,3,1,0
0,39,45,2,20.0,1,1,1,5,5,0
1,60,90,1,9.37,1,0,1,4,5,0
1,8,60,2,32.25,0,1,1,6,4,0
0,2,30,1,10.53,0,0,1,3,5,0
1,57,30,1,4.0,0,1,0,4,4,0
1,1,60,1,17.85,0,0,1,3,4,0
1,60,30,1,3.57,0,0,1,2,2,0
0,11,30,2,14.0,0,1,1,2,7,0
1,41,30,1,20.0,0,0,1,2,7,0
1,4,30,1,13.02,0,0,0,4,2,1
0,5,60,1,10.38,0,1,0,3,2,0
1,32,0,1,18.0,0,0,1,1,7,0
1,13,0,2,16.67,0,0,1,3,7,0
1,6,30,1,23.26,0,1,0,4,2,0
0,1,30,1,18.4,0,0,1,3,7,1
1,74,60,2,9.71,0,0,1,4,7,0
0,15,0,1,1.56,0,1,1,4,2,0
1,8,45,1,9.17,1,0,1,3,5,0
0,11,30,1,22.67,0,0,2,2,7,0
1,32,30,2,11.11,0,0,1,3,7,0
1,5,60,1,16.17,0,0,0,3,4,0
0,1,0,1,2.61,0,0,0,2,7,0
1,46,30,1,0.0,0,0,0,2,4,0
0,0,30,1,0.0,0,0,1,4,7,0
0,3,30,1,18.06,0,0,1,2,1,1
1,46,30,1,50.0,0,0,0,3,7,0
1,38,60,2,0.0,1,1,2,6,3,0
1,46,30,1,0.0,0,0,0,3,4,0
0,3,30,1,50.0,0,0,0,2,7,1
0,25,60,1,16.41,0,0,0,3,2,1
1,10,30,1,33.33,0,0,1,2,4,0
0,4,60,1,14.13,0,1,0,3,2,0
1,4,60,1,16.67,0,1,0,4,2,0
0,34,30,1,1.44,0,0,0,2,2,1
1,81,60,1,0.0,0,1,1,4,3,0
1,24,0,1,0.0,0,0,1,4,4,0
0,37,30,2,9.42,0,0,1,4,7,1
1,29,30,1,50.0,0,0,1,4,7,0
0,4,30,1,1.81,0,1,1,4,2,0
1,50,30,1,0.0,0,1,1,3,2,0
1,11,30,1,0.0,0,1,0,1,7,0
0,32,30,1,20.83,0,1,1,3,4,0
0,2,0,1,0.0,0,1,0,3,7,0
0,1,0,1,6.67,0,0,1,1,7,0
0,2,0,1,35.0,0,0,0,2,7,1
0,4,30,1,0.0,0,0,0,3,7,1
0,2,30,1,14.82,0,1,1,4,5,0
1,60,60,1,20.0,0,1,0,2,7,0
1,59,45,1,30.0,0,1,0,2,7,0
0,2,0,1,10.0,0,1,0,3,7,0
1,41,90,1,21.62,0,0,1,2,5,0
1,26,30,1,25.0,0,1,0,2,7,0
1,11,30,1,25.0,0,1,0,1,7,0
0,21,30,2,33.34,0,1,0,3,7,0
0,16,60,1,8.83,0,0,1,3,5,1
1,26,30,1,0.0,0,0,1,1,7,0
1,0,60,1,0.0,0,1,2,3,3,0
0,10,30,1,1.43,0,1,2,2,1,0
0,13,0,1,0.0,0,0,0,3,4,0
0,1,0,1,56.52,0,0,0,3,4,0
0,16,30,1,11.12,0,0,1,5,2,0
0,13,30,2,24.79,0,0,1,5,2,0
1,49,90,1,1.57,0,0,1,6,0,0
0,1,0,1,27.0,0,0,2,2,7,0
0,12,30,1,0.0,1,0,0,5,4,1
0,1,30,1,0.0,0,0,0,3,4,0
1,7,45,1,42.0,0,0,2,1,7,0
0,32,30,1,21.43,0,0,0,2,4,0
1,47,30,1,5.56,0,0,1,5,0,0
1,11,60,2,17.8,0,0,0,8,4,1
1,8,30,1,0.0,0,0,0,2,4,0
0,1,45,1,0.0,0,0,0,3,4,1
0,3,90,1,0.0,0,0,1,3,1,0
1,60,60,1,0.0,0,0,1,3,1,0
0,61,60,1,0.0,0,0,1,3,1,0
1,35,30,1,0.0,0,0,1,3,1,1
1,39,30,1,0.0,0,0,1,3,1,0
1,32,30,1,0.0,0,0,1,3,1,0
1,37,30,1,0.0,0,0,1,3,1,0
0,7,90,1,0.0,0,0,2,3,1,0
0,32,30,1,0.0,0,0,1,3,1,0
1,15,60,1,0.0,0,0,1,3,1,1
0,29,30,1,0.0,0,0,1,3,1,0
0,67,60,1,11.11,0,0,1,3,1,0
0,35,30,1,13.88,0,0,1,3,1,0
0,39,30,1,0.0,0,0,1,4,1,0
0,39,30,1,0.0,0,0,1,4,1,0
0,38,30,1,0.0,0,0,1,4,1,0
1,67,60,1,0.0,0,0,1,4,1,1
1,59,30,1,0.0,0,0,1,3,1,0
1,46,30,1,0.0,0,0,1,3,2,0
0,5,90,1,0.0,0,0,2,4,4,1
1,68,60,1,0.0,0,1,2,2,4,0
0,36,30,1,0.0,0,0,1,3,1,0
0,51,90,1,0.0,0,0,1,3,1,0
0,10,30,1,54.78,0,0,1,3,1,0
0,6,30,1,0.0,0,0,1,4,1,0
1,7,60,1,1.67,0,0,2,3,4,0
0,35,30,1,0.0,0,0,1,4,1,0
1,27,30,1,0.0,0,0,1,5,1,0
0,1,30,1,0.0,0,0,1,3,1,1
0,39,30,1,0.0,0,0,1,3,1,0
0,6,30,1,11.91,0,0,1,3,1,1
0,91,60,1,0.0,0,0,1,3,1,0
0,35,30,1,0.0,0,0,1,3,1,0
0,39,30,1,0.0,0,0,1,3,1,0
1,66,30,1,0.0,0,0,1,3,1,0
0,2,30,1,0.0,0,0,1,4,1,1
1,29,30,1,5.26,0,0,1,3,5,0
1,5,60,2,12.5,0,0,2,5,2,1
0,20,30,1,30.55,0,1,2,2,4,0
0,4,30,1,0.0,0,0,1,2,7,1
1,11,30,1,0.0,0,0,1,3,7,0
1,5,30,1,2.38,0,0,1,3,4,0
0,13,0,1,43.34,0,0,2,5,4,0
1,56,90,2,2.3,0,0,1,7,0,0
1,35,30,1,0.0,0,0,1,3,1,0
1,15,30,1,11.11,0,0,1,3,2,0
0,33,30,1,5.56,0,0,1,3,1,0
0,38,30,1,0.0,0,0,1,3,1,0
1,35,30,1,0.0,0,0,1,3,1,0
1,41,30,1,0.0,0,0,1,3,1,0
1,38,30,1,0.0,0,0,1,3,1,0
0,34,30,1,0.0,0,0,1,3,1,0
0,42,45,1,0.0,0,0,1,3,1,0
1,33,30,1,0.0,0,0,1,3,1,0
0,23,30,1,0.0,0,0,1,3,1,0
1,62,30,1,0.0,0,0,1,3,1,0
1,32,30,2,0.0,0,0,1,7,1,0
1,3,30,1,29.73,0,1,2,2,4,0
1,42,90,2,8.34,1,0,2,7,5,0
1,4,30,1,0.0,0,0,2,6,4,0
1,83,90,1,20.93,0,0,1,3,0,1
1,53,60,2,0.0,0,0,1,7,5,0
0,42,90,2,3.82,0,1,1,6,5,0
1,5,60,2,0.0,0,0,0,6,1,1
0,3,0,1,0.0,0,1,0,2,4,0
1,4,30,3,41.67,0,0,1,7,7,0
1,12,30,1,8.95,0,0,1,1,7,0
1,54,60,1,15.39,0,0,1,4,5,0
1,7,0,2,0.0,0,0,2,9,4,0
0,59,60,1,16.39,1,0,1,4,5,0
1,27,45,1,18.18,0,1,1,3,5,0
1,41,75,1,1.66,0,0,1,4,2,0
0,9,90,2,20.0,0,0,1,7,4,1
1,45,30,2,7.7,0,0,1,6,4,1
1,6,30,1,4.85,0,1,1,5,5,0
1,61,60,1,0.0,0,0,1,3,5,0
0,1,30,1,15.38,0,0,0,3,4,0
1,40,30,1,0.0,0,0,1,3,5,0
1,29,60,1,0.0,0,0,1,3,5,1
1,64,60,1,13.89,0,0,1,4,5,0
1,63,60,2,3.35,1,1,2,6,0,0
0,12,60,1,0.0,0,1,2,3,4,0
0,0,30,2,4.79,0,1,0,7,7,0
0,7,0,2,0.0,0,1,2,3,7,0
1,49,30,1,0.0,0,0,1,2,2,0
0,10,60,3,0.0,1,1,1,16,4,0
1,26,30,1,42.0,0,0,0,1,7,0
0,4,60,2,20.0,0,0,1,6,7,1
0,18,30,1,33.33,0,0,1,4,7,0
0,44,45,1,0.0,0,0,1,3,5,1
0,6,30,1,0.0,0,0,1,1,7,0
1,6,30,2,0.0,0,0,2,8,7,0
1,20,45,1,0.0,0,1,2,2,4,0
0,7,0,2,0.0,0,0,2,6,7,0
0,6,30,1,2.78,0,0,1,2,4,0
1,62,45,1,0.0,0,0,1,3,5,0
1,45,30,1,34.54,0,0,1,1,7,0
1,67,60,3,0.0,0,0,2,5,7,0
1,45,60,3,0.0,0,0,2,8,7,0
1,57,60,1,0.0,0,0,0,4,4,0
0,26,60,2,3.75,1,0,1,6,5,0
0,8,60,2,25.0,0,0,0,6,7,1
1,26,0,1,0.0,0,0,0,1,7,0
1,2,30,1,2.23,0,0,1,3,4,0
1,43,30,2,0.0,0,0,2,3,7,0
0,18,45,2,18.75,0,0,0,6,4,1
1,7,60,1,3.63,0,0,0,3,4,1
0,1,0,1,0.0,0,0,2,2,7,0
0,1,45,1,45.45,0,1,1,2,4,0
0,1,30,1,11.36,0,0,1,1,4,1
1,69,60,2,20.0,0,0,2,8,4,0
1,2,0,1,55.55,0,0,1,2,4,0
1,3,30,2,36.87,0,0,2,7,4,1
1,22,60,2,6.15,0,0,1,5,7,0
1,57,60,3,10.75,0,0,2,5,7,0
0,30,90,2,10.0,0,0,1,8,5,0
1,11,30,1,0.0,0,0,2,2,7,0
0,5,45,1,7.7,0,0,1,3,4,1
1,7,0,2,23.75,0,0,2,4,4,0
0,3,30,1,8.98,1,1,0,3,0,0
0,0,0,2,18.57,0,0,2,5,7,0
1,5,60,1,31.75,0,0,0,3,4,1
1,11,0,1,5.55,0,0,0,4,1,1
0,13,60,1,5.95,0,0,0,3,1,0
1,70,60,1,0.0,0,0,1,6,1,0
0,2,30,1,8.7,0,0,1,1,7,1
1,19,30,1,0.0,0,0,1,3,7,0
1,37,30,1,14.29,0,0,1,3,7,0
0,1,0,2,0.0,0,0,2,7,7,0
0,3,30,1,11.91,0,1,0,4,1,0
0,24,30,1,12.5,0,0,1,2,7,0
1,24,30,2,20.0,0,0,1,3,7,0
0,1,0,1,0.0,0,0,1,6,5,0
0,12,30,2,21.43,0,0,2,5,0,0
1,32,60,3,8.78,0,0,2,6,7,0
0,35,30,1,20.0,0,0,1,4,4,0
0,2,60,1,8.57,0,0,1,3,0,1
1,49,60,2,38.84,0,0,2,7,4,0
0,2,30,1,16.67,0,0,1,3,7,0
0,2,30,2,7.48,0,0,1,6,5,0
1,22,0,1,0.0,0,0,1,3,5,0
1,4,30,1,31.95,0,0,1,3,1,0
0,24,30,1,11.11,0,0,1,3,1,0
